Region,Case 1st Observed Date,Narrative,CAUSE,DETERMINED FATE,Health status,DISENTANGLEMENT STATUS,"Seen 
1yr+","Breeding, Feeding, Migratory corridor, or Other?",INITIAL  National Cause Criteria: L1-L12,FINAL National Cause Criteria: L1-L12,L1,L2,L3,L4,L5a,L5b,L6a,L6b,L6c,L7a,L7b,L8,L9,L10,L11,L12,"PBR 
Value","Gear 
Type",Trailing?
ATL,13-Sep-03,"Wrapped from head to dorsal in gillnet & anchored. Collaborative effort to disentangle, whale anchored with tail 10-12 ft under water. Fisherman came to scene to haul gear. After disentangled, the whale lay motionless at the surface. After the team used an extended boat hook to bring the flukes up to the surface, the whale arched and swam away.",EN,NS,Unknown,Disentangled,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,,-
ATL,14-Sep-03,private vessel rept; Anchored w/ 3 wraps of line from surface system around both fluke blades at notch and insertions. Disentangled. Healthy resights until entanglement on 7/18/11. Successfully reproductive.,EN,NS,Recovered,Disentangled,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,,-
ATL,3-Oct-03,"Reported to have a line through the mouth and trailing a line down the right side, possibly involving the right flipper, with a buoy at 50 feet and a buoy at 100 feet behind the whale. Full configuration unknown. whale watch vessels were unable to stand by until its arrival and the whale was not relocated. Resights indicate gear free and healthy.",EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,,1
ATL,6-Jul-04,"Floater first seen 7/6 and stranded 7/7.  Mystic responded and collected Level A, photos, and skin sample.  Could not necropsy due to location (private beach) and lack of disposal funds.  Tagged in case of refloating with Mystic tag number 610 (white) on tip of fluke. Evidence of constricting line on pectoral though no gear present. Some pectoral lacerations cut down to the bone.",EN,MT,Dead,-,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,,-
ATL,11-Jul-04,"Free-swimming with wrap of gillnet forward of dorsal fin. No trailing gear reported, however full configuration unknown. Canadian Govt aircraft searched for whale w/o success",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,,-
ATL,5-Aug-04,"Dependent calf. Entanglement not easily visible from a distance.  Animals become difficult to approach after several attempts to attach to the entangling gear.  Attempts to grapple entangling gear were unsuccessful.  Weather prevented further attempts.  Gear:  Believed to be one line looped under chin that is holding a mass of gillnet anterior of the dorsal fin behind blow hole, no constricting wraps. One trailing line with bitter end at about the fluke insertion.  Sighted gear free 8/22/04",EN,NS,Unknown,Shed Gear,0,F,L3,L3,,,1,,,,,,,,,,,,,,0,,1
ATL,22-Aug-04,Dependent calf.  rope wrapped around tail - unclear if loose or constricting. Witnessed it shed the gear. No photos. Healthy resights,EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,,-
ATL,30-Aug-04,"Anchored. 2 tight head wraps, line exiting right mouth, passing underneath pectoral. One line ending in bullet buoy, other line passed under peduncle, loosely crossed over insertion (from L to R), passed under right fluke blade to gear at seafloor. Disentangled. Resights healthy & successfully reproductive",EN,NS,Recovered,Disentangled,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,,-
ATL,12-Sep-04,"Anchored/weighted w/ thick tangle of lines across back that leads to a head & body wrap. Lines from tangle lead to seafloor, at least one trap (under right flipper), & surface buoys. Oriented head up & tail down. Partial disentanglement - majority of gear removed, left with simple loop (not a wrap) on tail that may run forward to a flipper.  Sighted gear free 7/21/2005.",EN,NS,Recovered,"Partial, 
Shed Gear",1,F,L2,L3,,1,1,,,,,,,,,,,,,,0,,-
ATL,30-Sep-04,"entangled humpback on Jeffreys Basin.  The whale is believed to be free swimming, however wrapped in line on head and tail.  The line is reported to be ""cutting into"" the whale, but not confirmed. Severe chaffing present  No trailing gear or buoys were reported, but full configuration unknown.  Due to the time of day, no on scene disentanglement response was possible.",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,,-
ATL,11-Dec-04,"Fisherman reported that there were 5 fishing boats involved in disentangling a humpback whale.  The whale was quite exhausted and very docile after apparently towing the gear 15 miles.  The fishermen were able to haul the tail up and cut the gear off.  It is presumed that the large amount of gear found on the whale was at least partly the result of the whale towing the gear in which it was originally entangled into additional gear along the route. Configuration unknown, but amount of gear described and behavior of whale indicates heavily weighted. The whale is believed to have been released, gear free.  No injuries were described.",EN,NS,Unknown,Disentangled,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,,1
ATL,21-Dec-04,"Anchored, emaciated w/ poor skin condition. After the initial report the whale was relocated   Due to sea conditions, response was not initiated.  The whale was relocated on 12/22/04, CCS responded and successfully disentangled the whale. Gear had been lost within a week of reported entanglement",EN,SI,Unknown,Disentangled,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,,-
ATL,13-Feb-05,"Free-swimming w/ line present on both sides of head, joining together in a knot posterior to the blowhole and extending down the left side of the animal toward the left pectoral. No trailing line present & no line present around flukes. Line did not appear to be embedded or constricting, but attachment point(s) unknown.  No response was mounted.",EN,PR,Unknown,-,0,B,L10,L10,,,,,,,,,,,,,,1,,,0.75,,-
ATL,19-May-05,"Free-swimming with buoy trailing 30ft behind. Attachment point(s) & full configuration unknown. Lunge feeding at surface, but appeared to have difficulty swimming. Too dark for photos.",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,,1
ATL,29-May-05,"Anchored/Heavily weighted gear with a single wrap of line, through the mouth and wrapped around the fluke.  Cut the lines forward of the tail, leaving the whale with only a single line through its mouth running to short trailing ends. Expect to shed.",EN,NS,Unknown,Partial,0,F,L2,L3,,1,1,,,,,,,,,,,,,,0,,1
ATL,9-Jul-05,"Small animal, possible calf - larger animal remained nearby, restricted by weighted or anchored gear. No response due to late time of day. WW & rept FV searched the area on 7/10 but did not relocate.",EN,SI,Unknown,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,,-
ATL,15-Jul-05,"WW rept: Constricting body wrap, cutting into flippers. Animal underweight. Confirmed gear free 11/28/05 and with new, superficial VS injuries.",EN,NS,Recovered,Shed Gear,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,,-
ATL,21-Jul-05,"full configuration unclear but floatline & netting exiting right mouthline, crossing under to left side of body, then over dorsal and down right side. Shed gear. Successfully reproductive, healthy resights",EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,,-
ATL,27-Jul-05,"live animal in weir, released by fisher",ET,NS,Unknown,Released,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,,-
ATL,12-Aug-05,Anchored. Line through mouth leading to multiple wraps of left flipper & 2 wraps around body (pinning right flipper). Tangle of line from body & flipper wraps leading to 2 large balloon floats. Line from right mouth & left flipper heading to seafloor & 100 traps. Disentangled on 8/14. No resights,EN,NS,Unknown,Disentangled,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,,1
ATL,30-Aug-05,"Canadian CG responded. Free-swimming with two tight wraps causing deep creases around its body. Forward wrap possibly embedded. Trailing ~40fm of line terminating @ buoy. Full configuration unknown. Emaciated w/ heavy cyamids. Partially disentangled - when line parted @ unknown point on the whale, the aftmost wrap came free & tight forward line went slack. Expected to shed the remaining gear.",EN,SI,Decline,Partial,0,F,L2,L10,,1,,,,,,,,,,,,1,,,1,,1
ATL,3-Sep-05,Tuna spotter rpt: Free swimming. Consists solely of constricting lines @ fluke insertions & trailing a single line ending at a ball. No additional body parts involved. Resighted on 9/11 by another tuna spotter. No disentanglement responses made.,EN,SI,Unknown,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,,1
ATL,5-Sep-05,"Free-swimming with monofilament netting exiting left side of mouth. No line, wraps, or trailing gear beyond flukes. Disentanglement attempt unsuccessful. Shed gear, healthy resights",EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,,-
ATL,11-Sep-05,Free-swimming w/ buoy trailing behind at an unreported length.  One loop of line over a leading edge on one fluke is seen. Full configuration unknown.  No response was mounted due to distance and deteriorating sea conditions. **Resights indicate healthy - 01/03/13 ,EN,NS,Recovered,Shed Gear,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,,1
ATL,22-Oct-05,Free-swimming w/ two bullet buoys trail by approximately 1.5 body lengths. Attachment point(s) & full configuration unknown. No response was mounted due to bad weather. Resights indicate gear free and healthy.,EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,,1
ATL,28-Nov-05,"Disentanglement website documented Regulus gear-free, but noted new, superficial, healing lacerations just below right dorsal. Added to LW spreadsheet 11/2/2006",VS,NS,Recovered,-,1,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,,-
ATL,9-Jan-06,"An adult humpback was reported to NOS Charleston floating approximately 18nm NE of Charleston, SC. The whale landed the following day (1/11) on an island just south of Cape Romaine in SC.  Necropsy revealed healed scars consistent with entanglement and rib fractures and muscle hemorrhaging consistent with blunt force trauma consistent with ship collisions.",VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,,-
ATL,16-Feb-06,"Whale entangled in fishing gear, trap separate from line, line around tail, whale alive, white fins and nubbly head. Full configuration unknown.",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,,-
ATL,16-Feb-06,"Entanglement noted during a review of images back on land. Full configuration unknown, scuffing indicates possible shifting. Animal not resighted",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,,-
ATL,17-Mar-06,"Blunt trauma to the head crushing the cranium and fracturing the left mandible.  Left flipper almost completely severed, laceration to right flipper, mouth, and ventral surface; Determination if the injuries were pre or post mortem is pending on histology sample analysis.",VS,MT,Dead,-,0,M,"L5a, L12","L5a, L12",,,,,1,,,,,,,,,,,1,1,,-
ATL,25-Mar-06,"Free-swimming w/ single loop of line under the peduncle & over the dorsal flukes leading to a tangle of line & buoys ~10ft aft of flukes. Line deeply incised into insertion on both sides. Extremely emaciated w/ patches of cyamids & and an unusual spinal curvature (likely due to entanglement, possibly congenital or vessel strike); Disentangled on 3/26/06, no resights",EN,SI,Decline,Disentangled,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,,1
ATL,8-Jul-06,tuna hook embedded in the dorsal fin region with a small piece of monofilament line trailing.  It was not noticed in the field but during photo analysis back at the lab. Resighted confirm gear free and healthy.,EN,NS,Recovered,Shed Gear,1,F,L4,L4,,,,1,,,,,,,,,,,,,0,,-
ATL,9-Jul-06,"line and mesh caught on tubercles of lower, previously deformed jaw. Line trailed along right side with no wraps, and left side with 1 loose wrap around peduncle and 1 loose wrap around left fluke blade. Whale was disentangled and reported to be free of all gear at approximately 14:30 EDT.",EN,NS,Recovered,Disentangled,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,,1
ATL,15-Jul-06,"Anchored w/ line embedded in blowholes and tightly wrapping body. Tail pulled straight down by unseen weighted gear.  Whale laboring at the surface and moving very slowly in a 100 yd circle. Partial disentanglement by WW vessel - removed and recovered some gear, including two buoys. PCCS disentangled on 7/16. Gear set on 7/13/06",EN,NS,Recovered,Disentangled,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,,-
ATL,16-Jul-06,line loosely wrapped around deformed portion of whale's fluke. Disentangled. Healthy resights.,EN,NS,Recovered,Disentangled,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,,1
ATL,17-Jul-06,"Animal was first seen in a feeding group of about 25-30 whales, with no gear on it. One small vessel was observed trolling and whale watching around the area. Koho at one point lunged near the other vessel. Whale was observed 5 minutes later with a series of green teasers on its back. Sighting on 7/18/06 by CORE confirmed monofilament trailing past tail. PCCS sighted on 7/20/06 and it appeared that gear was only attached by a single hook. Status updated to Minor entanglement, with an action of monitor. shows that has lost all of the trailing gear - only the embedded hook and short piece of leader remains. Shed gear, healthy resights.",EN,NS,Recovered,Shed Gear,1,F,L4,L4,,,,1,,,,,,,,,,,,,0,,-
ATL,2-Aug-06,"Recreational FV rept. free-swimming. Line enters left mouthline, exits & reenters @ right chin, then exits right mouthline terminating @ right flank w/ gangion & trap present.  Line from left mouth leads to surface system ~80 aft of flukes. No wraps other than line woven through baleen. Disentangled, no resights",EN,NS,Unknown,Disentangled,0,F,L3,L3,,,1,,,,,,,,,,,,,,0,,1
ATL,6-Aug-06,Whale has four constricting/embedded wraps of line over rostrum with a pot buoy and a lobster pot trailing out of mouth.  Greying skin.,EN,SI,Unknown,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,,-
ATL,23-Aug-06,"A fish-spotter pilot reported and documented an entangled humpback whale in the Great South Channel, approximately 22 nautical miles southeast of Chatham, Massachusetts on Wednesday, 8/23/06. In very poor condition: emaciated, grey skin, embedded gear at fluke insertion nearly severing tail, necrotic flukes. The PCCS disentanglement team working with the pilot, successfully removed all but a small part of the entangling gear. Whale swam off using flippers only.",EN,SI,Decline,Partial,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,,1
ATL,23-Aug-06,Whale watch vessel reported a humpback whale carrying monofilament line of unknown length or configuration. Monofilament line was seen trailing from both fluke tips. Attachment point(s) unknown.,EN,NS,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,,1
ATL,6-Sep-06,"Hog-tied in gear: line through both sides of mouth coming to multiple wraps around peduncle; hunched body position. PCCS vessel Shearwater went out to locate animal on 9/7/06, could not locate. Possibility that this is the same animal that was sighted on 8/20/06.",EN,MT,Dead,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,,-
ATL,11-Sep-06,"Anchored, groundline between pots caught through mouth, 2 tight body wraps pinning left flipper, & multiple peduncle wraps. Animal is hogtied & anchored by tail, only anterior body & dorsal break the surface. Disentangled - It is thought that most of the gear was removed from the animal. Not photo documented well enough to ID.",EN,NS,Unknown,Partial,0,F,L2,L3,,1,1,,,,,,,,,,,,,,0,,-
ATL,27-Sep-06,"Animal is reported to be free-swimming with a tight line in the mouthline. A yellow floating object, possibly a buoy, is attached to this line very close to the head on the left side (confirmed by photos). No blood was noted but line over ""neck"" appeared partially embedded.  No gear is seen trailing beyond the flukes.  The animal appears to be very skinny and the full nature of the entanglement is not known.",EN,SI,Unknown,-,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,,-
ATL,15-Oct-06,"VS RESULTS: The reporter described the carcass to be ~35 ft in length, long white flippers and severely decomposed. Morphometrics performed on 10/18, necropsy performed on 10/19. 24"" laceration penetrated rostrum with accompanying skull fractures; evidence of chronic injury to due prior constricting wrap on pectoral (see EN results) though no gear present. COD=VS + SI due to EN.",VS,MT,Dead,-,0,M,L5a,L5a,,,,,1,,,,,,,,,,,,1,,-
ATL,15-Oct-06,"The reporter described the carcass to be ~35 ft in length, long white flippers and severely decomposed. Evidence of chronic constriction to pectoral, though no gear present. Osteomyelitis + hemorrhaging + cancer. Primary COD = VS (see VS results) + SI due to EN",EN,SI,Unknown,-,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,,-
